object_label,context,utterance,filename,topic,object_id,ref_type,plurality,recording_id,segment_id
this lamp,The lamp stands beside the sofa.,"This, this lamp.",hsi_6_0718_222_003_56_001_color.png,FloorLamp_0211624d,FloorLamp_0211624d,exact,single,hsi_6_0718_222_003,56
this new couch,The new couch sits in the living room.,"Yeah, and I think, and I bought this new couch.",hsi_4_0717_210_001_21_000_color.png,Sofa_b5cc7b35,Sofa_b5cc7b35,exact,single,hsi_4_0717_210_001,21
these plants,The tongue of mother-in-law plant is by the window.,"What's nice with these plants too, like the, that's called the tongue of mother-in-law, the one by the window in Swedish.",hsi_5_0718_210_001_8_000_color.png,HousePlant_2924821c,HousePlant_2924821c,exact,single,hsi_5_0718_210_001,8
desk,The laptop sits on the desk.,"So, ah but it was just because of that. No, no, no, I don't store it here. I normally would put it on the desk.",hsi_7_0719_209_001_53_001_color.png,Laptop_c535f2bc,Desk_204_1,exact,single,hsi_7_0719_209_001,53
the fireplace,The dark painting hangs above the fireplace.,"Yeah, me too, because it's, eh so if if you could have that, bi- be- be- eh that one, the dark one, if you put that above the fireplace, and then you have the sofa over there, so you can sit and and watch this beautiful eh scenery you have outside.",hsi_5_0718_209_003_28_003_color.png,painting,fireplace,exact,single,hsi_5_0718_209_003,28
the sofa,The sofa is in the living room.,"Everything, actually, even the sofa.",hsi_5_0718_210_003_5_000_color.png,Sofa_b5cc7b35,Sofa_b5cc7b35,exact,single,hsi_5_0718_210_003,5
an antique carpet,An antique carpet lies beneath the dining table.,an antique carpet.,hsi_5_0718_222_003_12_000_color.png,Rug,Rug,exact,single,hsi_5_0718_222_003,12
that table,The side table with a box sits nearby.,"But maybe that table there, the one with box, I think uh that is not really functional.",hsi_7_0719_222_004_17_000_color.png,side table,SideTable_e3936eb3,exact,single,hsi_7_0719_222_004,17
the couch,The laptop sits on the couch.,"Like ah, y- y- you lift them, and then you put... put them closer to to the couch, and then you can work there.",hsi_7_0719_209_003_28_000_color.png,cLaptop_c535f2bc,Sofa_dcb895fb,exact,single,hsi_7_0719_209_003,28
the window,The window frames the view in the living room.,"So I was really designing this whole place with that idea. I think it's really trending now, and I really like it and I think the the window and everything gives really that vibe.",hsi_7_0719_227_002_4_001_color.png,furniture,Windows,exact,single,hsi_7_0719_227_002,4
a cheetah,The bookcase holds a cheetah figurine from India.,"no it's a cheetah, ah, yes it's a cheetah and, uh, that one is from, uh, india and, uh, it's really",hsi_5_0718_211_002_61_001_color.png,BookCase_a34d9887,Statue_f6df1c73,exact,single,hsi_5_0718_211_002,61
Persian,The Persian rug lies in front of the fireplace.,Persian.,hsi_6_0718_209_003_134_000_color.png,Rug,Rug,exact,single,hsi_6_0718_209_003,134
that table,The bright table is in the corner.,"No, I I like that table more the, the bright.",hsi_4_0717_222_003_76_000_color.png,corner4,SideTable_cb8929ce,exact,single,hsi_4_0717_222_003,76
the laptop,The laptop sits near the statues.,I don't think uh I would put the laptop there.,hsi_7_0719_209_003_34_000_color.png,laptop,Laptop_c535f2bc,exact,single,hsi_7_0719_209_003,34
those keys,The keys are scattered on the floor.,"God, I uh have to remember to move those keys because [laugh] I threw them everywhere. I forgot I threw them there.",hsi_5_0718_227_001_41_000_color.png,KeyChain_350e8f40,KeyChain_350e8f40,exact,single,hsi_5_0718_227_001,41
the green one,The green dog statue is on the shelf.,But how is the green one doing?,hsi_4_0717_222_002_13_000_color.png,Dog_Statue_1,Dog_Statue_1,exact,single,hsi_4_0717_222_002,13
the TV,The painting hangs near the TV.,"So because I think here you have a situation in which the paint is taking too much attention from the TV, and you want more directed attention there.",hsi_7_0719_222_004_63_002_color.png,painting,Television_f9d000b1,exact,single,hsi_7_0719_222_004,63
the blanket,The blanket drapes over the black armchair.,"Ah, the black one is better, and I think also if you can put some uh spots of color with the with the blanket and with the pillow and this kind of things, it would actually look better.",hsi_7_0719_210_002_7_001_color.png,ArmChairMesh,Blanket,exact,single,hsi_7_0719_210_002,7
the couch,The dresser stands near the couch.,"The bureau! Let's call it a bureau. It's not really but that's the name right now. So desk, bureau and the couch",hsi_4_0717_209_003_35_005_color.png,dresser,sofa,exact,single,hsi_4_0717_209_003,35
the television,The television box is next to the remote.,"like the phone, the credit card, the computer, maybe the television, the remote, obviously.",hsi_6_0718_211_002_164_003_color.png,box,Television_f5fb6360,exact,single,hsi_6_0718_211_002,164
the painting,"The painting hangs opposite another painting, creating a reflection.", the painting...Here. It makes a reflection to the other painting there.,hsi_3_0715_227_004_12_000_color.png,painting,Painting_14c2df0d,exact,single,hsi_3_0715_227_004,12
the card,The card lies on the entryway table.,"And that is ah, the card, for the entrance, cause we have a BIP code.",hsi_7_0719_227_002_54_001_color.png,CreditCard_c655b727,CreditCard_c655b727,exact,single,hsi_7_0719_227_002,54
this lamp,The lamp hangs above the dining table.,So I really like this lamp.,hsi_5_0718_222_002_71_000_color.png,Lamp,Lamp,exact,single,hsi_5_0718_222_002,71
this bench,The drawers are positioned near the bench.,"Eh, and also you see the, this bench here.",hsi_5_0718_227_001_14_000_color.png,Drawers,Drawers,exact,single,hsi_5_0718_227_001,14
That credit card,The credit card lies on the table.,That credit card over there should do nicely.,hsi_6_0718_209_003_179_000_color.png,CreditCard_5794fee0,CreditCard_5794fee0,exact,single,hsi_6_0718_209_003,179
the sofa,The desk is placed near the sofa in the room.,"Yes, and and now you have [spn] like the the the desk there. Why why do you have a desk in this beautiful room? And and why do you have the sofa?",hsi_5_0718_209_003_4_003_color.png,Desk_204_1,Sofa_dcb895fb,exact,single,hsi_5_0718_209_003,4
the rug,The rug lies beneath the coffee table.,And the rug.,hsi_6_0718_222_003_30_000_color.png,Rug,Rug,exact,single,hsi_6_0718_222_003,30
the table,The key chain lies on the table.,You can't put them on the table!,hsi_4_0717_211_002_23_001_color.png,key chain,CoffeeTable_dd16dc6e,exact,single,hsi_4_0717_211_002,23
the carpet,The rug lies in the center of the room.,"No, but you moved the carpet.",hsi_7_0719_211_004_74_000_color.png,Rug,Rug,exact,single,hsi_7_0719_211_004,74
the ceiling,The ceiling plant hangs overhead.,"So this could be really, we, we should do something about those plants in the ceiling.",hsi_5_0718_210_003_74_001_color.png,ceiling plant,Ceiling,exact,single,hsi_5_0718_210_003,74
a tripod,The floor lamp stands like a tripod in the room.,it's like a tripod.,hsi_6_0718_227_001_126_001_color.png,FloorLamp_014221fc,FloorLamp_014221fc,exact,single,hsi_6_0718_227_001,126
painting,The painting hangs on the wall over there.,painting over there and the vases.,hsi_4_0717_211_002_45_000_color.png,WallPainting9,WallPainting9,exact,single,hsi_4_0717_211_002,45
Fireplace,The fireplace is built into the wall.,Fireplace?,hsi_6_0718_209_003_75_000_color.png,Fireplace,Fireplace,exact,single,hsi_6_0718_209_003,75
this box,The box sits on the shelf near the window.,What's this box?,hsi_4_0717_227_003_14_000_color.png,Box_c423d56d_2,box,exact,single,hsi_4_0717_227_003,14
a naked man,The statue of a naked man stands right in front of you.,"Well, it's a naked man",hsi_4_0717_210_001_35_001_color.png,StatueJacket1,StatueJacket1,exact,single,hsi_4_0717_210_001,35
Middle East,The Middle Eastern rug lies on the living room floor.,"So I'm I'm into uh the Middle East and and also India, ah same as Europe, America. And and that's, I I I I think you can see, I think I've actually managed to make something ehm of it.",hsi_5_0718_222_002_52_000_color.png,Rug,Rug,exact,single,hsi_5_0718_222_002,52
outside,The window looks out to the outside.,"If I eat, you know, cold food, I can, I can go outside.",hsi_3_0715_227_001_31_000_color.png,window,window,exact,single,hsi_3_0715_227_001,31
a little watering can,The little watering can sits beside the plant.,"It's nice that I have a little water, a little watering can, you know, to go to the plant and go, do, do, do, do, do, do.",hsi_6_0718_209_001_142_001_color.png,HousePlant_8110ba59,WateringCan_76259cb4,exact,single,hsi_6_0718_209_001,142
desk,The desk is being removed from the room.,"Desk, no, got to go.",hsi_6_0718_209_003_51_000_color.png,Desk_204_1,Desk_204_1,exact,single,hsi_6_0718_209_003,51
a small one,The small statue sits on the shelf.,But the chandelier got in the way and I wasn't thinking so I had to get a small one.,hsi_6_0718_227_001_145_001_color.png,Statue_5f1e0f9c,Statue_5f1e0f9c,exact,single,hsi_6_0718_227_001,145
the fireplace,The sofa faces the fireplace.,Facing the fireplace.,hsi_4_0717_209_003_19_000_color.png,sofa,fireplace,exact,single,hsi_4_0717_209_003,19
the remote control,The remote control lies on the coffee table.,"Uh, the remote control and the credit card and the keys... and you could also uh... yeah... and if you have a usb stick for your um computer or anything... so so that could be really...",hsi_5_0718_227_002_14_000_color.png,coffee table,RemoteControl_45eda945,exact,single,hsi_5_0718_227_002,14
the furniture,The furniture is scattered around the room.,"But this is a bit... I mean, before you leave, please put the furniture back in order and these pillows, they're just lying around.",hsi_4_0717_222_002_35_000_color.png,furniture,Sofa_f3c3f4ca,exact,single,hsi_4_0717_222_002,35
the painting,The painting hangs close to the lamps.,It's a bit pity to put the lamps so close to the painting.,hsi_3_0715_227_004_13_001_color.png,painting,Painting_6fe2c2f8,exact,single,hsi_3_0715_227_004,13
an original panda,The original panda teddy bear is from Hong Kong.,"No, it was... it's an original panda from Hong Kong.",hsi_7_0719_211_004_12_001_color.png,Teddy_Bear_2,Teddy_Bear_2,exact,single,hsi_7_0719_211_004,12
fireplace,Fresh flowers are placed on the fireplace.,fireplace and have like fresh flowers in them.,hsi_4_0717_209_003_55_000_color.png,fireplace,fireplace,exact,single,hsi_4_0717_209_003,55
couch,The teddy bear sits on the couch next to Mr. Fluffaluffagus.,"Yeah, yeah, yeah. Uh... Sit down next, you can sit, you can sit, you can take a seat on my couch next to Mr. Fluffaluffagus.",hsi_6_0718_211_001_8_001_color.png,Teddy_Bear_1,Sofa_b5c02446,exact,single,hsi_6_0718_211_001,8
this place,The room is well-organized and efficiently used.,I really think I've made the best out of this place actually.,hsi_5_0718_210_001_1_000_color.png,room,room,exact,single,hsi_5_0718_210_001,1
the lamp,The floor lamp stands beside the sofa.,"oh, yeah, the lamp",hsi_6_0718_211_002_173_000_color.png,FloorLamp_75348c2c,FloorLamp_75348c2c,exact,single,hsi_6_0718_211_002,173
a plant,The small side table with a plant is by the fireplace.,And also this small table with a plant.,hsi_4_0717_209_003_65_001_color.png,side table,plant,exact,single,hsi_4_0717_209_003,65
that little cushion,The little cushion rests on the armchair.,"chair or you don't have any sofa or anything and we just just have things like that little cushion there or even, uh, the sack of bags",hsi_5_0718_210_003_45_001_color.png,ArmChairMesh,Ottoman_ad8e5df5,exact,single,hsi_5_0718_210_003,45
a free space,The wall cabinet is next to the dining room table in the free space.,"So next to the dining room table, it's a free space.",hsi_4_0717_227_002_25_001_color.png,wall cabinet,WallCabinet,exact,single,hsi_4_0717_227_002,25
TV,The television is positioned against the wall.,"I noticed that, uh, did you watch TV a lot?",hsi_5_0718_222_003_79_000_color.png,Television_f9d000b1,Television_f9d000b1,exact,single,hsi_5_0718_222_003,79
that blue one,The blue pillow lies on the sofa.,"Well, that blue one looks a bit odd.",hsi_4_0717_227_002_8_000_color.png,pillow,pillow_20,exact,single,hsi_4_0717_227_002,8
the desk,The garbage can is next to the desk.,So I would only use it ah whenever I'm working. So I use the desk and it's for paper.,hsi_7_0719_209_001_16_001_color.png,garbageCan1,Desk_204_1,exact,single,hsi_7_0719_209_001,16
this lamp,The television is placed near the lamp.,"Eh, it will be be-beautiful with this lamp.",hsi_3_0715_227_004_20_000_color.png,television,Chandelier,exact,single,hsi_3_0715_227_004,20
the lamp,The lamp is next to the armchair.,"Another and a chair, those go really good together, the lamp and the armchair, I think they should be.",hsi_4_0717_211_003_3_002_color.png,Sofa_b5c02446,FloorLamp_75348c2c,exact,single,hsi_4_0717_211_003,3
the garbage,The garbage can is hidden out of sight.,"And we need to hide the garbage somewhere. You know you can't ha-have, it's really not beautiful.",hsi_3_0715_227_004_67_000_color.png,GarbageCan_767f2305,GarbageCan_767f2305,exact,single,hsi_3_0715_227_004,67
paper bin,The large paper bin stands in the corner.,And that's also because I don't know what you think about that paper bin because it's really big.,hsi_5_0718_211_002_48_001_color.png,GarbageCan_133fd689,GarbageCan_133fd689,exact,single,hsi_5_0718_211_002,48
armchair,The armchair is positioned next to the window.,your armchair,hsi_5_0718_210_003_43_000_color.png,ArmChairMesh,ArmChairMesh,exact,single,hsi_5_0718_210_003,43
the big one,The large coffee table is in the center of the room.,Get rid of the big one [cough] and just use the small one,hsi_5_0718_227_002_10_000_color.png,coffee table,CoffeeTable_0fe3d662,exact,single,hsi_5_0718_227_002,10
table,The side table with a drawer holds the computer.,"No, no, hundred percent, but I think maybe then eh that is not the best eh table to keep the the computer.",hsi_7_0719_222_004_29_000_color.png,SideTable_ecd457fe,SideTable_ecd457fe,exact,single,hsi_7_0719_222_004,29
Mr. Fluffaluffagus,The teddy bear sits on the couch next to Mr. Fluffaluffagus.,"Yeah, yeah, yeah. Uh... Sit down next, you can sit, you can sit, you can take a seat on my couch next to Mr. Fluffaluffagus.",hsi_6_0718_211_001_8_002_color.png,Teddy_Bear_1,Teddy_Bear_1,exact,single,hsi_6_0718_211_001,8
Sherlock Holmes,The Sherlock Holmes book lies on the shelf.,I also have a Sherlock Holmes,hsi_6_0718_222_001_67_000_color.png,book,Book_28,exact,single,hsi_6_0718_222_001,67
the table,The chandelier hangs above the table.,"I haven't seen it in ah other places and I think it gives really... a really nice touch to the room and also it's like the center or the focus of attention from the table cause it gives like, uh, yeah, like a central point and a focus.",hsi_7_0719_227_002_95_002_color.png,Chandelier,DiningTable_d80cf940,exact,single,hsi_7_0719_227_002,95
the chandelier,A painting hangs on each side of the chandelier.,maybe on one on eah side of the chandelier,hsi_4_0717_227_004_17_001_color.png,painting,Chandelier,exact,single,hsi_4_0717_227_004,17
this table,The coffee table stands in the center of the room.,"Yeah, I think that table should go away. Yeah, I think that that could work and and this table um I mean, I don't know if it's actual f- actually functional for you but um",hsi_7_0719_222_004_20_001_color.png,CoffeeTable_55f895de,CoffeeTable_55f895de,exact,single,hsi_7_0719_222_004,20
a sofa,The large coffee table sits near the sofa in the small room.,"Cause it's too big for this room because it's a sofa table, right? But it's too big of a sofa table for such a small space.",hsi_4_0717_209_003_37_002_color.png,coffee table,sofa,exact,single,hsi_4_0717_209_003,37
screen,The laptop sits by the larger screen.,"My, my larger screen over there.",hsi_6_0718_209_001_36_000_color.png,Laptop_c535f2bc,Desktop_316_Master,exact,single,hsi_6_0718_209_001,36
the vase,The black vase sits on the shelf.,A great thing by putting those but I would... y- you see the vase there? Uh it... It's a bit too uh,hsi_5_0718_227_002_1_000_color.png,black vase,black vase,exact,single,hsi_5_0718_227_002,1
the smaller plants,The large houseplant sits next to the smaller plants.,"Uh, well actually, you can put that next to the other plant, the smaller plants, so you have them next to each other. That will be nice. And so, the couch goes over there recycling bin place it somewhere else, like maybe kitchen or something. Because right now, it looks misplaced.",hsi_4_0717_211_003_29_002_color.png,HousePlant1Large_2,HousePlant_0db093fe,exact,single,hsi_4_0717_211_003,29
a smaller table,A smaller dining table with four chairs sits in the dining area.,Um I... then maybe y- you could pick a smaller table and then just with four chairs.,hsi_7_0719_227_003_51_000_color.png,DiningTable_d80cf940,DiningTable_d80cf940,exact,single,hsi_7_0719_227_003,51
the painting,The destroyed painting lies on the floor.,[breath] yeah you know it's destroyed the painting is destroyed.,hsi_3_0715_227_003_42_001_color.png,Painting_6fe2c2f8,Painting_6fe2c2f8,exact,single,hsi_3_0715_227_003,42
the TV,The TV sits on Desk_204_1.,"But now you want the TV eh and you have the laptop, of course, so so you don't really need a working place like that.",hsi_5_0718_209_003_21_000_color.png,Desk_204_1,Television_002818f8,exact,single,hsi_5_0718_209_003,21
painting,The abstract neoclassic painting hangs on the wall.,"I mean, that painting is, ah neoclassic and it's uh really abstract.",hsi_7_0719_227_002_10_000_color.png,Painting_6fe2c2f8,Painting_6fe2c2f8,exact,single,hsi_7_0719_227_002,10
watering thing,The watering can sits beside the houseplant.,because I read somewhere that you should have the water in the the water... watering thing eh to to get the...,hsi_5_0718_209_001_57_000_color.png,HousePlant_8110ba59,watering can,exact,single,hsi_5_0718_209_001,57
that ottoman,The ottoman sits by the chair.,"So that ottoman there, that's from the dump.",hsi_6_0718_210_001_74_000_color.png,Ottoman_ad8e5df5,Ottoman_ad8e5df5,exact,single,hsi_6_0718_210_001,74
TV,The television is positioned near the window.,"But on the other hand, I I don't look much at TV and... [smack] the window could be my TV because there are a lot of eh deers outside and the um it's...",hsi_5_0718_209_001_53_000_color.png,Television_002818f8,Television_002818f8,exact,single,hsi_5_0718_209_001,53
your desk,A drawer is in your desk in the room.,You have a drawer in your desk.,hsi_4_0717_222_003_72_001_color.png,room,SideTable_ecd457fe,exact,single,hsi_4_0717_222_003,72
TV,The dresser stands beneath the TV.,"so you have a, a, a longer one because if you have a big TV and have just one it will be strange",hsi_3_0715_210_011_24_001_color.png,Dresser_05cb66e0,Television_01800a8c,exact,single,hsi_3_0715_210_011,24
laptop,The laptop sits on the desk.,"But like I just like sometimes when I'm doing work on my laptop, I imagine it's on my",hsi_6_0718_209_001_34_000_color.png,Laptop_c535f2bc,Laptop_c535f2bc,exact,single,hsi_6_0718_209_001,34
this window,The window offers a view of the beautiful streets of Paris.,"Uh uh... Outside, you can see out this window, right? We're on the beautiful streets of Paris.",hsi_6_0718_211_001_24_000_color.png,Window_4c44c73f,Window_4c44c73f,exact,single,hsi_6_0718_211_001,24
a palm tree,The palm tree stands inside the room.,It's a palm tree inside.,hsi_6_0718_210_002_137_001_color.png,TropicalPlantLarge (2),TropicalPlantLarge (2),exact,single,hsi_6_0718_210_002,137
the waste bin,The waste bin is over there.,I don't know about the waste bin over there.,hsi_4_0717_210_001_67_000_color.png,GarbageCan_43439bc1,GarbageCan_43439bc1,exact,single,hsi_4_0717_210_001,67
Panda,The panda teddy bear sits on the shelf.,I think they're a bit scary Panda and Teddy.,hsi_4_0717_211_002_41_000_color.png,teddy bear,Teddy_Bear_2,exact,single,hsi_4_0717_211_002,41
tennis racket,The tennis racquet rests by the fireplace.,"Yeah, you see my tennis racket there?",hsi_6_0718_222_001_79_000_color.png,Tennis_Racquet_4,Tennis_Racquet_4,exact,single,hsi_6_0718_222_001,79
This woman,The fertility statue stands near the woman from Greece.,"This woman over here uh, she's from Greece",hsi_3_0715_227_001_96_000_color.png,FertilityStatue_dcd19fe9,FertilityStatue_dcd19fe9,exact,single,hsi_3_0715_227_001,96
the windows,"A house plant sits in the corner, and another is between the chairs.","No. And eh I'm thinking of uh getting more plants, you see I only have two ahm eh in the corner there and the other one is eh between the chairs. Yes, and what I was thinking of eh as you can open... uh the windows a bit if if if I should...",hsi_5_0718_227_001_30_005_color.png,house plant,Windows,exact,single,hsi_5_0718_227_001,30
the sofa,The sofa faces away from the wonderful view.,"And then of course, uh [exhale] I... I... I always wonder why w- why I turned the sofa this way when I have this wonderful view.",hsi_5_0718_209_001_48_000_color.png,Sofa_dcb895fb,Sofa_dcb895fb,exact,single,hsi_5_0718_209_001,48
the desk,The desk sits next to the window.,"Because uh maybe the TV would look really nice on top of the of the fireplace, and then you can move the desk toward this area here, maybe next to the window, which would be nice if you work here to have some natural light while you're working. I think that would be nice.",hsi_7_0719_209_003_25_002_color.png,Desk_204_1,Desk_204_1,exact,single,hsi_7_0719_209_003,25
the end of the table,The statue sits on the stool at the end of the table.,"So you might have noticed, I actually have, I think I have that one on the stool there at the end of the table.",hsi_6_0718_209_001_84_001_color.png,Statue_7e71d98f,Dresser_29dd319f,exact,single,hsi_6_0718_209_001,84
box,The moving box sits by the doorway.,"And this uh box, this... [breath] this moving box, why is it there?",hsi_3_0715_227_003_25_000_color.png,Box_c423d56d_2,Box_c423d56d_2,exact,single,hsi_3_0715_227_003,25
TV,The statue stands close to the TV.,"And even, for example, the statue there, close to the TV, I think eh it's distracting from the TV.",hsi_7_0719_210_002_24_003_color.png,Statue,Television_01800a8c,exact,single,hsi_7_0719_210_002,24
this sofa,The TV stand sits to the side with a TV on it.,"Table with a TV on it to this side instead because they have like that table, the lamp and the chair, they go together, nicely you take this sofa and put that on that wall instead.",hsi_4_0717_211_003_27_005_color.png,TVStand_5591333a,Sofa_b5c02446,exact,single,hsi_4_0717_211_003,27
